,abbrev_symbol,board_type,de_listed_date,exchange,industry_code,industry_name,listed_date,order_book_id,round_lot,sector_code,sector_code_name,special_type,status,symbol,type
3205,DSL,MainBoard,0000-00-00,XSHG,F52,零售业,2017-07-31,603233.XSHG,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,大参林,CS
3206,XYKY,MainBoard,0000-00-00,XSHE,B09,有色金属矿采选业,1996-08-28,000426.XSHE,100.0,Materials,原材料,Normal,Active,兴业矿业,CS
3207,JYGF,MainBoard,0000-00-00,XSHE,C30,非金属矿物制品业,1993-12-15,000546.XSHE,100.0,Financials,金融,Normal,Active,金圆股份,CS
3208,SNDA,MainBoard,0000-00-00,XSHE,D44,电力、热力生产和供应业,1994-07-01,000037.XSHE,100.0,Utilities,公用事业,Normal,Active,深南电A,CS
3209,GWD,GEM,0000-00-00,XSHE,I65,软件和信息技术服务业,2015-05-28,300465.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,高伟达,CS
3210,ZRKJ,GEM,0000-00-00,XSHE,I65,软件和信息技术服务业,2012-06-28,300333.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,兆日科技,CS
3211,NDGD,GEM,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2012-08-07,300346.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,南大光电,CS
3212,TCGF,MainBoard,0000-00-00,XSHG,S90,综合,1992-11-17,600620.XSHG,100.0,Industrials,工业,Normal,Active,天宸股份,CS
3213,ZJQY,MainBoard,0000-00-00,XSHG,C29,橡胶和塑料制品业,1999-08-24,600210.XSHG,100.0,Materials,原材料,Normal,Active,紫江企业,CS
3214,WTRQ,MainBoard,0000-00-00,XSHG,D45,燃气生产和供应业,2017-01-10,603689.XSHG,100.0,Energy,能源,Normal,Active,皖天然气,CS
3215,ZQGF,GEM,0000-00-00,XSHE,C26,化学原料及化学制品制造业,2016-12-20,300575.XSHE,100.0,Materials,原材料,Normal,Active,中旗股份,CS
3216,JKGF,MainBoard,0000-00-00,XSHE,K70,房地产业,1996-11-28,000656.XSHE,100.0,Financials,金融,Normal,Active,金科股份,CS
3217,QDPJ,MainBoard,0000-00-00,XSHG,C15,酒、饮料和精制茶制造业,1993-08-27,600600.XSHG,100.0,ConsumerStaples,必需消费品,Normal,Active,青岛啤酒,CS
3218,XDZY,MainBoard,0000-00-00,XSHG,C27,医药制造业,2004-06-16,600420.XSHG,100.0,HealthCare,医疗保健,Normal,Active,现代制药,CS
3219,CRGF,UNKNOWN,0000-00-00,XSHE,C34,通用设备制造业,2008-09-19,002272.XSHE,100.0,Industrials,工业,Normal,Active,川润股份,CS
3220,STKD,UNKNOWN,0000-00-00,XSHE,G60,邮政业,2010-09-08,002468.XSHE,100.0,Industrials,工业,Normal,Active,申通快递,CS
3221,YLGF,UNKNOWN,0000-00-00,XSHE,C36,汽车制造业,2014-01-29,002725.XSHE,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,跃岭股份,CS
3222,LQGF,MainBoard,0000-00-00,XSHG,F52,零售业,2017-04-12,601366.XSHG,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,利群股份,CS
3223,NBYS,MainBoard,0000-00-00,XSHG,C39,计算机、通信和其他电子设备制造业,2000-10-30,600366.XSHG,100.0,InformationTechnology,信息技术,Normal,Active,宁波韵升,CS
3224,KDL,MainBoard,0000-00-00,XSHG,C35,专用设备制造业,2016-11-21,603987.XSHG,100.0,HealthCare,医疗保健,Normal,Active,康德莱,CS
3225,TPJT,UNKNOWN,0000-00-00,XSHE,C30,非金属矿物制品业,2008-05-16,002233.XSHE,100.0,Materials,原材料,Normal,Active,塔牌集团,CS
3226,JQTX,UNKNOWN,0000-00-00,XSHE,I65,软件和信息技术服务业,2009-12-09,002316.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,键桥通讯,CS
3227,DQTL,MainBoard,0000-00-00,XSHG,G53,铁路运输业,2006-08-01,601006.XSHG,100.0,Industrials,工业,Normal,Active,大秦铁路,CS
3228,ZMSY,MainBoard,0000-00-00,XSHG,B11,开采辅助活动,2017-11-17,603619.XSHG,100.0,Energy,能源,Normal,Active,中曼石油,CS
3229,HKSG,MainBoard,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,1997-06-11,000068.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,华控赛格,CS
3230,MXDL,MainBoard,0000-00-00,XSHG,C38,电气机械及器材制造业,2012-05-07,603333.XSHG,100.0,Industrials,工业,Normal,Active,明星电缆,CS
3231,LDKG,MainBoard,0000-00-00,XSHG,K70,房地产业,1992-03-27,600606.XSHG,100.0,Financials,金融,Normal,Active,绿地控股,CS
3232,BTGF,GEM,0000-00-00,XSHE,C27,医药制造业,2014-01-29,300363.XSHE,100.0,HealthCare,医疗保健,Normal,Active,博腾股份,CS
3233,GXGD,MainBoard,0000-00-00,XSHG,I63,电信、广播电视和卫星传输服务,2016-08-15,600936.XSHG,100.0,TelecommunicationServices,电信服务,Normal,Active,广西广电,CS
3234,BMGF,UNKNOWN,0000-00-00,XSHE,C26,化学原料及化学制品制造业,2010-09-15,002476.XSHE,100.0,Materials,原材料,Normal,Active,宝莫股份,CS
3235,RKGF,UNKNOWN,0000-00-00,XSHE,C38,电气机械及器材制造业,2012-08-08,002692.XSHE,100.0,Industrials,工业,Normal,Active,睿康股份,CS
3236,GHZQ,MainBoard,0000-00-00,XSHE,J67,资本市场服务,1997-07-09,000750.XSHE,100.0,Financials,金融,Normal,Active,国海证券,CS
3237,GXX,GEM,0000-00-00,XSHE,I65,软件和信息技术服务业,2010-07-28,300098.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,高新兴,CS
3238,GTKG,MainBoard,0000-00-00,XSHG,C41,其他制造业,1993-11-08,600687.XSHG,100.0,Materials,原材料,Normal,Active,刚泰控股,CS
3239,HKXN,GEM,0000-00-00,XSHE,C38,电气机械及器材制造业,2010-01-20,300048.XSHE,100.0,Industrials,工业,Normal,Active,合康新能,CS
3240,HJJT,MainBoard,0000-00-00,XSHG,M74,专业技术服务业,1993-02-09,600629.XSHG,100.0,Materials,原材料,Normal,Active,华建集团,CS
3241,*STHW,MainBoard,2005-09-21,XSHE,C33,金属制品业,1993-11-30,000535.XSHE,100.0,Materials,原材料,StarST,Delisted,*ST猴王,CS
3242,HXGF,MainBoard,0000-00-00,XSHG,C27,医药制造业,1994-04-04,600851.XSHG,100.0,HealthCare,医疗保健,Normal,Active,海欣股份,CS
3243,FES,MainBoard,0000-00-00,XSHE,C33,金属制品业,1999-01-19,000890.XSHE,100.0,Materials,原材料,Normal,Active,法尔胜,CS
3244,LXGF,GEM,0000-00-00,XSHE,C34,通用设备制造业,2015-02-17,300421.XSHE,100.0,Industrials,工业,Normal,Active,力星股份,CS
3245,YGTZ,MainBoard,0000-00-00,XSHG,C22,造纸及纸制品业,1997-04-30,600069.XSHG,100.0,Materials,原材料,Normal,Active,银鸽投资,CS
3246,YTH,MainBoard,0000-00-00,XSHG,C26,化学原料及化学制品制造业,1997-07-09,600096.XSHG,100.0,Materials,原材料,Normal,Active,云天化,CS
3247,HJT,MainBoard,0000-00-00,XSHG,C33,金属制品业,2016-12-22,603577.XSHG,100.0,Materials,原材料,Normal,Active,汇金通,CS
3248,THGF,UNKNOWN,0000-00-00,XSHE,F52,零售业,2010-06-01,002419.XSHE,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,天虹股份,CS
3249,JSHG,UNKNOWN,0000-00-00,XSHE,C26,化学原料及化学制品制造业,2006-08-16,002061.XSHE,100.0,Materials,原材料,Normal,Active,江山化工,CS
3250,JDKJ,MainBoard,0000-00-00,XSHG,I65,软件和信息技术服务业,1996-07-16,600728.XSHG,100.0,InformationTechnology,信息技术,Normal,Active,佳都科技,CS
3251,ZXDQ,MainBoard,0000-00-00,XSHG,C38,电气机械及器材制造业,2003-10-10,600517.XSHG,100.0,Industrials,工业,Normal,Active,置信电气,CS
3252,GYJT,UNKNOWN,0000-00-00,XSHE,K70,房地产业,2007-04-27,002133.XSHE,100.0,Financials,金融,Normal,Active,广宇集团,CS
3253,JYKJ,GEM,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2017-10-19,300709.XSHE,100.0,Industrials,工业,Normal,Active,精研科技,CS
3254,DFYL,UNKNOWN,0000-00-00,XSHE,E48,土木工程建筑业,2009-11-27,002310.XSHE,100.0,Industrials,工业,Normal,Active,东方园林,CS
3255,BLKJ,MainBoard,0000-00-00,XSHG,C36,汽车制造业,2017-05-19,603197.XSHG,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,保隆科技,CS
3256,THJT,MainBoard,0000-00-00,XSHE,K70,房地产业,1997-07-04,000732.XSHE,100.0,Financials,金融,Normal,Active,泰禾集团,CS
3257,DLJS,GEM,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2017-07-31,300679.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,电连技术,CS
3258,RMW,MainBoard,0000-00-00,XSHG,I64,互联网和相关服务,2012-04-27,603000.XSHG,100.0,InformationTechnology,信息技术,Normal,Active,人民网,CS
3259,ZYGY,MainBoard,0000-00-00,XSHG,C36,汽车制造业,2017-01-26,603089.XSHG,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,正裕工业,CS
3260,HFGF,UNKNOWN,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2016-07-26,002806.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,华锋股份,CS
3261,BXN,UNKNOWN,0000-00-00,XSHE,C18,纺织服装、服饰业,2007-08-16,002154.XSHE,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,报喜鸟,CS
3262,ZSZQ,MainBoard,0000-00-00,XSHG,J67,资本市场服务,2009-11-17,600999.XSHG,100.0,Financials,金融,Normal,Active,招商证券,CS
3263,MGZN,UNKNOWN,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2017-06-22,002881.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,美格智能,CS
3264,TYJT,UNKNOWN,0000-00-00,XSHE,C26,化学原料及化学制品制造业,2010-04-09,002386.XSHE,100.0,Materials,原材料,Normal,Active,天原集团,CS
3265,ZXGA,MainBoard,0000-00-00,XSHE,I63,电信、广播电视和卫星传输服务,1997-10-31,000839.XSHE,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,中信国安,CS
3266,LSDL,MainBoard,0000-00-00,XSHG,D44,电力、热力生产和供应业,1993-04-26,600644.XSHG,100.0,Utilities,公用事业,Normal,Active,乐山电力,CS
3267,GMJS,GEM,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2010-04-30,300077.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,国民技术,CS
3268,SWS,GEM,0000-00-00,XSHE,C35,专用设备制造业,2010-02-26,300056.XSHE,100.0,Industrials,工业,Normal,Active,三维丝,CS
3269,HLJT,GEM,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2015-05-15,300460.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,惠伦晶体,CS
3270,ZGGF,MainBoard,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,1999-11-04,000938.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,紫光股份,CS
3271,PTFZ,MainBoard,0000-00-00,XSHE,A02,林业,1996-03-27,000592.XSHE,100.0,Materials,原材料,Normal,Active,平潭发展,CS
3272,JZHT,UNKNOWN,0000-00-00,XSHE,C13,农副食品加工业,2010-12-03,002515.XSHE,100.0,ConsumerStaples,必需消费品,Normal,Active,金字火腿,CS
3273,XYF,MainBoard,0000-00-00,XSHE,C26,化学原料及化学制品制造业,1999-04-08,000902.XSHE,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,新洋丰,CS
3274,XHP,MainBoard,0000-00-00,XSHG,K70,房地产业,1993-03-26,600638.XSHG,100.0,Financials,金融,Normal,Active,新黄浦,CS
3275,HSCM,MainBoard,0000-00-00,XSHE,R86,广播、电视、电影和影视录音制作业,2000-09-06,000156.XSHE,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,华数传媒,CS
3276,CCJK,MainBoard,0000-00-00,XSHG,K70,房地产业,1999-09-09,600215.XSHG,100.0,Financials,金融,Normal,Active,长春经开,CS
3277,YCJY,UNKNOWN,0000-00-00,XSHE,G54,道路运输业,2011-11-03,002627.XSHE,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,宜昌交运,CS
3278,WLGF,MainBoard,0000-00-00,XSHG,L72,商务服务业,2015-06-29,603117.XSHG,100.0,Industrials,工业,Normal,Active,万林股份,CS
3279,CYHM,GEM,0000-00-00,XSHE,L72,商务服务业,2017-08-10,300688.XSHE,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,创业黑马,CS
3280,ZGDY,MainBoard,0000-00-00,XSHG,R86,广播、电视、电影和影视录音制作业,2016-08-09,600977.XSHG,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,中国电影,CS
3281,XDL,MainBoard,0000-00-00,XSHE,I65,软件和信息技术服务业,2000-08-07,000997.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,新大陆,CS
3282,QMXC,UNKNOWN,0000-00-00,XSHE,I64,互联网和相关服务,2010-06-23,002439.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,启明星辰,CS
3283,OFG,UNKNOWN,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2010-08-03,002456.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,欧菲光,CS
3284,SZSM,MainBoard,0000-00-00,XSHE,F51,批发业,1994-05-09,000034.XSHE,100.0,Industrials,工业,Normal,Active,神州数码,CS
3285,ZGJJ,MainBoard,0000-00-00,XSHG,E48,土木工程建筑业,2012-03-09,601800.XSHG,100.0,Industrials,工业,Normal,Active,中国交建,CS
3286,YXNY,MainBoard,0000-00-00,XSHE,C26,化学原料及化学制品制造业,1997-01-31,000683.XSHE,100.0,Materials,原材料,Normal,Active,远兴能源,CS
3287,BSRJ,GEM,0000-00-00,XSHE,I65,软件和信息技术服务业,2016-07-26,300525.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,博思软件,CS
3288,*STXC,MainBoard,0000-00-00,XSHE,N78,公共设施管理业,1998-06-16,000809.XSHE,100.0,Financials,金融,StarST,Active,*ST新城,CS
3289,HLGF,UNKNOWN,0000-00-00,XSHE,C38,电气机械及器材制造业,2010-11-09,002498.XSHE,100.0,Industrials,工业,Normal,Active,汉缆股份,CS
3290,BLKJ,MainBoard,0000-00-00,XSHG,M74,专业技术服务业,2016-05-17,603959.XSHG,100.0,Industrials,工业,Normal,Active,百利科技,CS
3291,PZH,MainBoard,0000-00-00,XSHG,C27,医药制造业,2003-06-16,600436.XSHG,100.0,HealthCare,医疗保健,Normal,Active,片仔癀,CS
3292,HMD,MainBoard,0000-00-00,XSHG,K70,房地产业,2002-06-18,600510.XSHG,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,黑牡丹,CS
3293,HGGF,MainBoard,0000-00-00,XSHE,C31,黑色金属冶炼及压延加工业,1997-04-16,000709.XSHE,100.0,Materials,原材料,Normal,Active,河钢股份,CS
3294,DFSY,MainBoard,0000-00-00,XSHG,C35,专用设备制造业,2017-04-20,603081.XSHG,100.0,Industrials,工业,Normal,Active,大丰实业,CS
3295,PQKJ,MainBoard,0000-00-00,XSHG,C42,废弃资源综合利用业,1992-08-28,600614.XSHG,100.0,Utilities,公用事业,Normal,Active,鹏起科技,CS
3296,LDZB,GEM,0000-00-00,XSHE,C35,专用设备制造业,2016-09-28,300545.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,联得装备,CS
3297,RHYY,MainBoard,0000-00-00,XSHE,C27,医药制造业,1996-12-10,000650.XSHE,100.0,HealthCare,医疗保健,Normal,Active,仁和药业,CS
3298,XFKJ,MainBoard,0000-00-00,XSHG,C26,化学原料及化学制品制造业,2015-05-15,603227.XSHG,100.0,Materials,原材料,Normal,Active,雪峰科技,CS
3299,YCGF,MainBoard,0000-00-00,XSHG,E48,土木工程建筑业,2017-03-24,603388.XSHG,100.0,Industrials,工业,Normal,Active,元成股份,CS
3300,BZGF,MainBoard,0000-00-00,XSHG,C35,专用设备制造业,2000-12-13,600302.XSHG,100.0,Industrials,工业,Normal,Active,标准股份,CS
3301,HYLZ,MainBoard,0000-00-00,XSHG,I64,互联网和相关服务,2017-08-02,603825.XSHG,100.0,InformationTechnology,信息技术,Normal,Active,华扬联众,CS
3302,TLZ,GEM,0000-00-00,XSHE,C18,纺织服装、服饰业,2009-10-30,300005.XSHE,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,探路者,CS
3303,XCKJ,GEM,0000-00-00,XSHE,I65,软件和信息技术服务业,2016-09-20,300542.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,新晨科技,CS
3304,YNCT,MainBoard,0000-00-00,XSHG,K70,房地产业,1999-12-02,600239.XSHG,100.0,Financials,金融,Normal,Active,云南城投,CS
3305,YGE,MainBoard,0000-00-00,XSHG,K70,房地产业,1998-11-19,600177.XSHG,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,雅戈尔,CS
3306,JYZY,UNKNOWN,0000-00-00,XSHE,C27,医药制造业,2007-12-18,002198.XSHE,100.0,HealthCare,医疗保健,Normal,Active,嘉应制药,CS
3307,SHJH,MainBoard,0000-00-00,XSHG,C26,化学原料及化学制品制造业,2001-03-15,600315.XSHG,100.0,ConsumerStaples,必需消费品,Normal,Active,上海家化,CS
3308,YHYA,MainBoard,0000-00-00,XSHE,K70,房地产业,1994-08-15,000573.XSHE,100.0,Financials,金融,Normal,Active,粤宏远A,CS
3309,QXJS,MainBoard,0000-00-00,XSHG,K70,房地产业,2002-03-28,600533.XSHG,100.0,Financials,金融,Normal,Active,栖霞建设,CS
3310,XWYD,UNKNOWN,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2016-12-13,002829.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,星网宇达,CS
3311,ZGGH,MainBoard,0000-00-00,XSHG,G56,航空运输业,2006-08-18,601111.XSHG,100.0,Industrials,工业,Normal,Active,中国国航,CS
3312,YLJN,MainBoard,0000-00-00,XSHG,C26,化学原料及化学制品制造业,2000-07-25,600277.XSHG,100.0,Materials,原材料,Normal,Active,亿利洁能,CS
3313,TBB,UNKNOWN,0000-00-00,XSHE,C20,木材加工及木、竹、藤、棕、草制品业,2005-05-10,002043.XSHE,100.0,Materials,原材料,Normal,Active,兔宝宝,CS
3314,YFT,UNKNOWN,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2010-12-24,002528.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,英飞拓,CS
3315,BXJS,GEM,0000-00-00,XSHE,I65,软件和信息技术服务业,2012-05-08,300312.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,邦讯技术,CS
3316,WWSW,GEM,0000-00-00,XSHE,C27,医药制造业,2014-01-21,300357.XSHE,100.0,HealthCare,医疗保健,Normal,Active,我武生物,CS
3317,FLJG,GEM,0000-00-00,XSHE,C36,汽车制造业,2015-03-19,300432.XSHE,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,富临精工,CS
3318,GDZQ,MainBoard,0000-00-00,XSHG,J67,资本市场服务,2009-08-18,601788.XSHG,100.0,Financials,金融,Normal,Active,光大证券,CS
3319,GNGF,MainBoard,0000-00-00,XSHG,C13,农副食品加工业,2003-06-09,600251.XSHG,100.0,ConsumerStaples,必需消费品,Normal,Active,冠农股份,CS
3320,JZNY,MainBoard,0000-00-00,XSHE,B06,煤炭开采和洗选业,1999-09-09,000937.XSHE,100.0,Energy,能源,Normal,Active,冀中能源,CS
3321,DHZY,MainBoard,0000-00-00,XSHG,A01,农业,2004-01-15,600354.XSHG,100.0,ConsumerStaples,必需消费品,Normal,Active,敦煌种业,CS
3322,LZYY,MainBoard,0000-00-00,XSHG,F51,批发业,2014-12-04,603368.XSHG,100.0,HealthCare,医疗保健,Normal,Active,柳州医药,CS
3323,FLYX,MainBoard,0000-00-00,XSHG,C38,电气机械及器材制造业,1990-12-19,600651.XSHG,100.0,ConsumerStaples,必需消费品,Normal,Active,飞乐音响,CS
3324,TYKJ,GEM,0000-00-00,XSHE,I65,软件和信息技术服务业,2012-03-21,300302.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,同有科技,CS
3325,CPS,GEM,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2017-05-03,300647.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,超频三,CS
3326,DFZK,UNKNOWN,0000-00-00,XSHE,F51,批发业,2016-11-11,002819.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,东方中科,CS
3327,GHNY,MainBoard,0000-00-00,XSHG,B07,石油和天然气开采业,2000-05-26,600256.XSHG,100.0,Industrials,工业,Normal,Active,广汇能源,CS
3328,YDL,GEM,0000-00-00,XSHE,C14,食品制造业,2014-01-28,300381.XSHE,100.0,ConsumerStaples,必需消费品,Normal,Active,溢多利,CS
3329,RYJT,UNKNOWN,0000-00-00,XSHE,C38,电气机械及器材制造业,2011-10-18,002622.XSHE,100.0,Industrials,工业,Normal,Active,融钰集团,CS
3330,KTHW,GEM,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2015-05-15,300455.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,康拓红外,CS
3331,QJMT,MainBoard,0000-00-00,XSHE,C37,铁路、船舶、航空航天和其它运输设备制造业,1999-05-14,000913.XSHE,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,钱江摩托,CS
3332,YSDZ,UNKNOWN,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2009-09-03,002289.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,宇顺电子,CS
3333,CHXZ,MainBoard,0000-00-00,XSHG,B09,有色金属矿采选业,2004-04-20,600497.XSHG,100.0,Materials,原材料,Normal,Active,驰宏锌锗,CS
3334,NWKJ,GEM,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2015-05-14,300456.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,耐威科技,CS
3335,*STCZ,MainBoard,2013-02-08,XSHE,I65,软件和信息技术服务业,1997-06-26,000787.XSHE,100.0,InformationTechnology,信息技术,Other,Delisted,*ST创智,CS
3336,HYGF,MainBoard,0000-00-00,XSHE,L72,商务服务业,1998-10-28,000861.XSHE,100.0,Financials,金融,Normal,Active,海印股份,CS
3337,TSCY,MainBoard,2014-06-05,XSHG,G55,水上运输业,1997-06-12,600087.XSHG,100.0,Industrials,工业,Other,Delisted,退市长油,CS
3338,ZCKJ,MainBoard,0000-00-00,XSHG,C35,专用设备制造业,2017-01-13,603690.XSHG,100.0,HealthCare,医疗保健,Normal,Active,至纯科技,CS
3339,JQRJ,UNKNOWN,0000-00-00,XSHE,I65,软件和信息技术服务业,2009-08-11,002279.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,久其软件,CS
3340,CHKJ,GEM,0000-00-00,XSHE,C29,橡胶和塑料制品业,2016-09-30,300547.XSHE,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,川环科技,CS
3341,STYT,MainBoard,0000-00-00,XSHE,K70,房地产业,1997-02-28,000691.XSHE,100.0,Financials,金融,ST,Active,ST亚太,CS
3342,FDKJ,UNKNOWN,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2012-06-05,002681.XSHE,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,奋达科技,CS
